59544	59647
59800	59903
60056	60159
60312	60415
60568	60671
60824	60927
61080	61183
61336	61439
61592	61695
61848	61951
62104	62207
62360	62463
62616	62719
62872	62975
63128	63231
63384	63487
63640	63743
63896	63999
64152	64255
64408	64511
64664	64767
64920	65023
65176	65279
65432	65535

59544 59557 59570 59583 59596 59609 59622 59635 59648
